dir path;filename;child age;# participants;partipant type;# adults;corpus;nlines_Raw;name;Nlines;years;months;days
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui34;"2;10.03";5;"Mother;Father;Nurse;Brother;Investigator;";2;cat;45;_SerraSole_guillem_gui34-gold.txt;0;2;10;03
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui35a;"2;11.05";4;"Mother;Nurse;Brother;Investigator;";1;cat;70;_SerraSole_guillem_gui35a-gold.txt;0;2;11;05
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui35b;"2;11.21";5;"Brother;Father;Mother;Nurse;Investigator;";2;cat;5;_SerraSole_guillem_gui35b-gold.txt;0;2;11;21
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui35c;"2;11.25";4;"Brother;Nurse;Mother;Investigator;";1;cat;26;_SerraSole_guillem_gui35c-gold.txt;0;2;11;25
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui36;"3;0.";3;"Mother;Child;Investigator;";1;cat;10;_SerraSole_guillem_gui36-gold.txt;0;3;0;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui37;"3;1.18";5;"Brother;Mother;Father;Nurse;Investigator;";2;cat;50;_SerraSole_guillem_gui37-gold.txt;0;3;1;18
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui39;"3;3.19";2;"Brother;Investigator;";0;cat;650;_SerraSole_guillem_gui39-gold.txt;600;3;3;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui40;"3;4.19";5;"Brother;Grandmother;Mother;Adult;Investigator;";3;cat;362;_SerraSole_guillem_gui40-gold.txt;300;3;4;19
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui42;"3;6.11";6;"Brother;Mother;Grandmother;Father;Adult;Investigator;";4;cat;390;_SerraSole_guillem_gui42-gold.txt;300;3;6;11
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui43;"3;7.16";3;"Brother;Mother;Investigator;";1;cat;83;_SerraSole_guillem_gui43-gold.txt;0;3;7;16
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui47;"3;10.28";5;"Brother;Mother;Grandmother;Father;Investigator;";3;cat;106;_SerraSole_guillem_gui47-gold.txt;100;3;10;28
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui48;"3;11.20";5;"Mother;Father;Brother;Nurse;Investigator;";2;cat;170;_SerraSole_guillem_gui48-gold.txt;100;3;11;20
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/guillem;gui49;"4;0.";4;"Mother;Child;Adult;Investigator;";2;cat;10;_SerraSole_guillem_gui49-gold.txt;0;4;0;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau20;"1;7.20";2;"Mother;Investigator;";1;cat;460;_SerraSole_laura_lau20-gold.txt;400;1;7;20
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau21;"1;9.07";3;"Sister;Mother;Father;";2;cat;728;_SerraSole_laura_lau21-gold.txt;700;1;9;07
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau22;"1;10.22";3;"Grandfather;Mother;Investigator;";2;cat;629;_SerraSole_laura_lau22-gold.txt;600;1;10;22
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau23;"1;11.12";3;"Mother;Father;Investigator;";2;cat;944;_SerraSole_laura_lau23-gold.txt;900;1;11;12
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau26;"2;2.05";3;"Father;Adult;Investigator;";2;cat;494;_SerraSole_laura_lau26-gold.txt;400;2;2;05
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau27;"2;2.13";2;"Sister;Mother;";1;cat;5;_SerraSole_laura_lau27-gold.txt;0;2;2;13
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau28;"2;4.11";3;"Sister;Nurse;Investigator;";0;cat;441;_SerraSole_laura_lau28-gold.txt;400;2;4;11
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau29;"2;5.08";4;"Sister;Father;Mother;Investigator;";2;cat;831;_SerraSole_laura_lau29-gold.txt;800;2;5;08
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau30;"2;6.25";4;"Sister;Father;Mother;Investigator;";2;cat;296;_SerraSole_laura_lau30-gold.txt;200;2;6;25
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau31;"2;7.20";2;"Mother;Investigator;";1;cat;958;_SerraSole_laura_lau31-gold.txt;900;2;7;20
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau32;"2;8.30";4;"Father;Mother;Sister;Investigator;";2;cat;877;_SerraSole_laura_lau32-gold.txt;800;2;8;30
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau35;"2;11.17";4;"Mother;Father;Sister;Investigator;";2;cat;1023;_SerraSole_laura_lau35-gold.txt;1000;2;11;17
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau36;"3;0.02";3;"Father;Mother;Investigator;";2;cat;992;_SerraSole_laura_lau36-gold.txt;900;3;0;02
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau39;"3;3.21";2;"Father;Investigator;";1;cat;483;_SerraSole_laura_lau39-gold.txt;400;3;3;21
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau41;"3;5.13";3;"Mother;Sister;Investigator;";1;cat;497;_SerraSole_laura_lau41-gold.txt;400;3;5;13
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau46a;"3;10.";3;"Father;Mother;Investigator;";2;cat;743;_SerraSole_laura_lau46a-gold.txt;700;3;10;
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau46b;"3;10.01";4;"Mother;Sister;Father;Investigator;";2;cat;919;_SerraSole_laura_lau46b-gold.txt;900;3;10;01
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau47;"3;11.12";1;"Father;";1;cat;382;_SerraSole_laura_lau47-gold.txt;300;3;11;12
/Users/alejandrinacristia/Dropbox/SegCatSpa/Corpora/cha//cat/SerraSole/laura;lau48;"4;0.10";4;"Mother;Sister;Father;Investigator;";2;cat;337;_SerraSole_laura_lau48-gold.txt;300;4;0;10
